partsid,datalink,cfp,parents_partsid,totalcfp
P00665,postgresB,4.424,P00222,0.0
P00666,postgresB,3.535,P00222,0.0
P00667,postgresB,6.953,P00222,0.0
P00668,postgresC,9.691,P00223,0.0
P00669,postgresB,6.933,P00223,0.0
P00670,postgresA,8.384,P00223,0.0
P00671,postgresB,3.144,P00224,0.0
P00672,postgresB,6.261,P00224,0.0
P00673,postgresB,0.486,P00224,0.0
P00674,postgresB,0.721,P00225,0.0
P00675,postgresA,9.562,P00225,0.0
P00676,postgresB,1.708,P00225,0.0
P00677,postgresC,8.483,P00226,0.0
P00678,postgresC,6.69,P00226,0.0
P00679,postgresB,8.767,P00226,0.0
P00680,postgresC,1.385,P00227,0.0
P00681,postgresC,8.373,P00227,0.0
P00682,postgresB,2.35,P00227,0.0
P00683,postgresB,3.179,P00228,0.0
P00684,postgresC,5.172,P00228,0.0
P00685,postgresA,4.548,P00228,0.0
P00686,postgresA,4.892,P00229,0.0
P00687,postgresA,5.992,P00229,0.0
P00688,postgresB,7.445,P00229,0.0
P00689,postgresB,1.353,P00230,0.0
P00690,postgresC,5.759,P00230,0.0
P00691,postgresA,3.888,P00230,0.0
P00692,postgresB,2.035,P00231,0.0
P00693,postgresB,9.764,P00231,0.0
P00694,postgresB,8.213,P00231,0.0
P00695,postgresC,5.561,P00232,0.0
P00696,postgresC,2.969,P00232,0.0
P00697,postgresC,6.118,P00232,0.0
P00698,postgresB,4.487,P00233,0.0
P00699,postgresC,8.673,P00233,0.0
P00700,postgresC,7.811,P00233,0.0
P00701,postgresB,7.909,P00234,0.0
P00702,postgresC,4.079,P00234,0.0
P00703,postgresB,2.96,P00234,0.0
P00704,postgresB,7.833,P00235,0.0
P00705,postgresC,7.309,P00235,0.0
P00706,postgresA,8.059,P00235,0.0
P00707,postgresB,1.021,P00236,0.0
P00708,postgresB,9.059,P00236,0.0
P00709,postgresC,6.732,P00236,0.0
P00710,postgresC,9.994,P00237,0.0
P00711,postgresA,4.11,P00237,0.0
P00712,postgresB,4.714,P00237,0.0
P00713,postgresA,7.233,P00238,0.0
P00714,postgresC,8.442,P00238,0.0
P00715,postgresC,4.908,P00238,0.0
P00716,postgresA,6.081,P00239,0.0
P00717,postgresA,2.801,P00239,0.0
P00718,postgresB,8.436,P00239,0.0
P00719,postgresC,5.112,P00240,0.0
P00720,postgresC,8.518,P00240,0.0
P00721,postgresA,1.931,P00240,0.0
P00722,postgresB,7.691,P00241,0.0
P00723,postgresC,4.275,P00241,0.0
P00724,postgresB,1.608,P00241,0.0
P00725,postgresA,2.843,P00242,0.0
P00726,postgresA,9.722,P00242,0.0
P00727,postgresC,1.614,P00242,0.0
P00728,postgresB,3.172,P00243,0.0
P00729,postgresC,0.618,P00243,0.0
P00730,postgresA,1.928,P00243,0.0
P00731,postgresC,8.35,P00244,0.0
P00732,postgresA,8.385,P00244,0.0
P00733,postgresA,9.041,P00244,0.0
P00734,postgresC,6.467,P00245,0.0
P00735,postgresC,0.507,P00245,0.0
P00736,postgresC,4.29,P00245,0.0
P00737,postgresB,4.996,P00246,0.0
P00738,postgresA,8.922,P00246,0.0
P00739,postgresA,5.535,P00246,0.0
P00740,postgresC,1.159,P00247,0.0
P00741,postgresA,9.877,P00247,0.0
P00742,postgresC,4.336,P00247,0.0
P00743,postgresC,6.724,P00248,0.0
P00744,postgresA,6.508,P00248,0.0
P00745,postgresB,8.02,P00248,0.0
P00746,postgresA,6.867,P00249,0.0
P00747,postgresC,3.424,P00249,0.0
P00748,postgresC,3.253,P00249,0.0
P00749,postgresC,3.135,P00250,0.0
P00750,postgresA,7.781,P00250,0.0
P00751,postgresA,1.519,P00250,0.0
P00752,postgresC,3.659,P00251,0.0
P00753,postgresB,2.13,P00251,0.0
P00754,postgresA,4.628,P00251,0.0
P00755,postgresC,3.678,P00252,0.0
P00756,postgresC,8.03,P00252,0.0
P00757,postgresA,9.52,P00252,0.0
P00758,postgresA,2.226,P00253,0.0
P00759,postgresA,7.392,P00253,0.0
P00760,postgresA,3.321,P00253,0.0
P00761,postgresB,0.438,P00254,0.0
P00762,postgresB,2.883,P00254,0.0
P00763,postgresC,0.067,P00254,0.0
P00764,postgresC,6.559,P00255,0.0
P00765,postgresC,6.134,P00255,0.0
P00766,postgresC,7.217,P00255,0.0
P00767,postgresA,6.194,P00256,0.0
P00768,postgresB,4.759,P00256,0.0
P00769,postgresB,8.556,P00256,0.0
P00770,postgresB,0.194,P00257,0.0
P00771,postgresC,2.345,P00257,0.0
P00772,postgresA,1.947,P00257,0.0
P00773,postgresC,5.53,P00258,0.0
P00774,postgresC,9.304,P00258,0.0
P00775,postgresA,2.937,P00258,0.0
P00776,postgresB,9.094,P00259,0.0
P00777,postgresA,3.696,P00259,0.0
P00778,postgresB,3.337,P00259,0.0
P00779,postgresB,1.896,P00260,0.0
P00780,postgresA,9.571,P00260,0.0
P00781,postgresA,7.563,P00260,0.0
P00782,postgresA,9.902,P00261,0.0
P00783,postgresC,2.946,P00261,0.0
P00784,postgresA,4.207,P00261,0.0
P00785,postgresA,3.62,P00262,0.0
P00786,postgresB,2.848,P00262,0.0
P00787,postgresC,3.388,P00262,0.0
P00788,postgresC,5.171,P00263,0.0
P00789,postgresC,5.214,P00263,0.0
P00790,postgresB,2.325,P00263,0.0
P00791,postgresA,8.437,P00264,0.0
P00792,postgresA,2.67,P00264,0.0
P00793,postgresC,7.117,P00264,0.0
P00794,postgresB,4.296,P00265,0.0
P00795,postgresC,7.598,P00265,0.0
P00796,postgresB,2.822,P00265,0.0
P00797,postgresB,6.197,P00266,0.0
P00798,postgresA,8.194,P00266,0.0
P00799,postgresA,6.742,P00266,0.0
P00800,postgresB,0.231,P00267,0.0
P00801,postgresA,8.422,P00267,0.0
P00802,postgresB,6.492,P00267,0.0
P00803,postgresC,6.063,P00268,0.0
P00804,postgresA,2.232,P00268,0.0
P00805,postgresB,1.231,P00268,0.0
P00806,postgresC,4.356,P00269,0.0
P00807,postgresC,5.477,P00269,0.0
P00808,postgresB,0.626,P00269,0.0
P00809,postgresA,1.226,P00270,0.0
P00810,postgresB,9.857,P00270,0.0
P00811,postgresC,2.325,P00270,0.0
P00812,postgresB,3.939,P00271,0.0
P00813,postgresB,0.924,P00271,0.0
P00814,postgresC,3.764,P00271,0.0
P00815,postgresA,7.902,P00272,0.0
P00816,postgresA,0.452,P00272,0.0
P00817,postgresB,0.402,P00272,0.0
P00818,postgresA,6.848,P00273,0.0
P00819,postgresA,5.904,P00273,0.0
P00820,postgresA,3.254,P00273,0.0
P00821,postgresA,1.763,P00274,0.0
P00822,postgresB,0.854,P00274,0.0
P00823,postgresC,6.226,P00274,0.0
P00824,postgresC,8.457,P00275,0.0
P00825,postgresB,6.11,P00275,0.0
P00826,postgresA,2.148,P00275,0.0
P00827,postgresA,8.231,P00276,0.0
P00828,postgresC,2.477,P00276,0.0
P00829,postgresC,4.327,P00276,0.0
P00830,postgresC,0.267,P00277,0.0
P00831,postgresC,5.294,P00277,0.0
P00832,postgresB,4.868,P00277,0.0
P00833,postgresA,9.604,P00278,0.0
P00834,postgresA,7.383,P00278,0.0
P00835,postgresA,0.367,P00278,0.0
P00836,postgresA,5.104,P00279,0.0
P00837,postgresB,6.657,P00279,0.0
P00838,postgresC,1.237,P00279,0.0
P00839,postgresB,5.131,P00280,0.0
P00840,postgresC,0.484,P00280,0.0
P00841,postgresA,4.002,P00280,0.0
P00842,postgresB,8.877,P00281,0.0
P00843,postgresB,3.154,P00281,0.0
P00844,postgresA,0.355,P00281,0.0
P00845,postgresA,5.579,P00282,0.0
P00846,postgresA,6.709,P00282,0.0
P00847,postgresB,3.921,P00282,0.0
P00848,postgresC,8.405,P00283,0.0
P00849,postgresA,7.411,P00283,0.0
P00850,postgresA,3.156,P00283,0.0
P00851,postgresC,7.392,P00284,0.0
P00852,postgresC,6.245,P00284,0.0
P00853,postgresC,0.555,P00284,0.0
P00854,postgresC,2.881,P00285,0.0
P00855,postgresC,0.041,P00285,0.0
P00856,postgresB,6.498,P00285,0.0
P00857,postgresB,8.67,P00286,0.0
P00858,postgresA,4.615,P00286,0.0
P00859,postgresB,1.784,P00286,0.0
P00860,postgresA,5.327,P00287,0.0
P00861,postgresC,2.73,P00287,0.0
P00862,postgresC,3.903,P00287,0.0
P00863,postgresB,6.706,P00288,0.0
P00864,postgresA,6.291,P00288,0.0
P00865,postgresC,7.742,P00288,0.0
P00866,postgresA,8.297,P00289,0.0
P00867,postgresB,2.457,P00289,0.0
P00868,postgresA,4.488,P00289,0.0
P00869,postgresC,1.991,P00290,0.0
P00870,postgresC,3.807,P00290,0.0
P00871,postgresC,8.678,P00290,0.0
P00872,postgresC,9.234,P00291,0.0
P00873,postgresA,8.52,P00291,0.0
P00874,postgresB,7.321,P00291,0.0
P00875,postgresB,8.54,P00292,0.0
P00876,postgresC,7.557,P00292,0.0
P00877,postgresA,9.907,P00292,0.0
P00878,postgresA,0.642,P00293,0.0
P00879,postgresB,5.181,P00293,0.0
P00880,postgresC,1.622,P00293,0.0
P00881,postgresB,9.486,P00294,0.0
P00882,postgresC,4.534,P00294,0.0
P00883,postgresB,7.196,P00294,0.0
P00884,postgresA,9.95,P00295,0.0
P00885,postgresA,5.444,P00295,0.0
P00886,postgresA,6.718,P00295,0.0
P00887,postgresA,2.439,P00296,0.0
P00888,postgresA,8.833,P00296,0.0
P00889,postgresB,9.635,P00296,0.0
P00890,postgresA,2.387,P00297,0.0
P00891,postgresA,3.027,P00297,0.0
P00892,postgresC,0.101,P00297,0.0
P00893,postgresC,8.18,P00298,0.0
P00894,postgresB,2.821,P00298,0.0
P00895,postgresA,2.806,P00298,0.0
P00896,postgresB,9.551,P00299,0.0
P00897,postgresC,0.083,P00299,0.0
P00898,postgresB,9.866,P00299,0.0
P00899,postgresA,1.142,P00300,0.0
P00900,postgresB,9.063,P00300,0.0
P00901,postgresA,7.597,P00300,0.0
P00902,postgresC,5.58,P00301,0.0
P00903,postgresB,4.923,P00301,0.0
P00904,postgresA,3.544,P00301,0.0
P00905,postgresA,6.157,P00302,0.0
P00906,postgresB,1.396,P00302,0.0
P00907,postgresC,2.675,P00302,0.0
P00908,postgresB,8.751,P00303,0.0
P00909,postgresA,0.291,P00303,0.0
P00910,postgresC,6.906,P00303,0.0
P00911,postgresB,6.625,P00304,0.0
P00912,postgresB,0.925,P00304,0.0
P00913,postgresB,7.539,P00304,0.0
P00914,postgresA,6.699,P00305,0.0
P00915,postgresC,7.281,P00305,0.0
P00916,postgresC,0.61,P00305,0.0
P00917,postgresB,5.465,P00306,0.0
P00918,postgresC,5.296,P00306,0.0
P00919,postgresC,6.135,P00306,0.0
P00920,postgresC,2.563,P00307,0.0
P00921,postgresC,9.172,P00307,0.0
P00922,postgresC,4.099,P00307,0.0
P00923,postgresB,6.174,P00308,0.0
P00924,postgresC,1.682,P00308,0.0
P00925,postgresA,8.794,P00308,0.0
P00926,postgresB,4.358,P00309,0.0
P00927,postgresB,3.422,P00309,0.0
P00928,postgresC,2.861,P00309,0.0
P00929,postgresB,0.505,P00310,0.0
P00930,postgresB,0.753,P00310,0.0
P00931,postgresB,2.475,P00310,0.0
P00932,postgresB,8.638,P00311,0.0
P00933,postgresB,4.188,P00311,0.0
P00934,postgresA,3.5,P00311,0.0
P00935,postgresA,1.935,P00312,0.0
P00936,postgresB,0.289,P00312,0.0
P00937,postgresA,7.498,P00312,0.0
P00938,postgresB,9.881,P00313,0.0
P00939,postgresC,6.438,P00313,0.0
P00940,postgresC,7.51,P00313,0.0
P00941,postgresA,2.804,P00314,0.0
P00942,postgresA,1.262,P00314,0.0
P00943,postgresC,2.823,P00314,0.0
P00944,postgresC,4.213,P00315,0.0
P00945,postgresA,0.074,P00315,0.0
P00946,postgresA,5.642,P00315,0.0
P00947,postgresA,1.195,P00316,0.0
P00948,postgresA,8.481,P00316,0.0
P00949,postgresA,5.308,P00316,0.0
P00950,postgresC,7.424,P00317,0.0
P00951,postgresC,7.013,P00317,0.0
P00952,postgresB,7.307,P00317,0.0
P00953,postgresC,3.302,P00318,0.0
P00954,postgresA,3.421,P00318,0.0
P00955,postgresA,6.067,P00318,0.0
P00956,postgresB,2.421,P00319,0.0
P00957,postgresB,4.485,P00319,0.0
P00958,postgresA,8.861,P00319,0.0
P00959,postgresB,4.58,P00320,0.0
P00960,postgresC,2.69,P00320,0.0
P00961,postgresB,1.347,P00320,0.0
P00962,postgresB,1.332,P00321,0.0
P00963,postgresA,4.567,P00321,0.0
P00964,postgresA,0.252,P00321,0.0
P00965,postgresB,6.278,P00322,0.0
P00966,postgresC,9.986,P00322,0.0
P00967,postgresA,2.547,P00322,0.0
P00968,postgresB,5.667,P00323,0.0
P00969,postgresC,2.387,P00323,0.0
P00970,postgresB,6.712,P00323,0.0
P00971,postgresB,2.253,P00324,0.0
P00972,postgresA,5.405,P00324,0.0
P00973,postgresC,8.468,P00324,0.0
P00974,postgresC,6.876,P00325,0.0
P00975,postgresB,7.567,P00325,0.0
P00976,postgresB,2.907,P00325,0.0
P00977,postgresC,9.078,P00326,0.0
P00978,postgresB,8.247,P00326,0.0
P00979,postgresB,8.974,P00326,0.0
P00980,postgresA,6.358,P00327,0.0
P00981,postgresB,0.814,P00327,0.0
P00982,postgresB,9.537,P00327,0.0
P00983,postgresC,9.975,P00328,0.0
P00984,postgresC,5.902,P00328,0.0
P00985,postgresB,6.145,P00328,0.0
P00986,postgresB,2.811,P00329,0.0
P00987,postgresB,5.751,P00329,0.0
P00988,postgresA,1.115,P00329,0.0
P00989,postgresB,2.98,P00330,0.0
P00990,postgresC,3.576,P00330,0.0
P00991,postgresB,3.52,P00330,0.0
P00992,postgresC,8.5,P00331,0.0
P00993,postgresB,5.08,P00331,0.0
P00994,postgresC,5.353,P00331,0.0
P00995,postgresC,9.921,P00332,0.0
P00996,postgresC,9.177,P00332,0.0
P00997,postgresA,6.817,P00332,0.0
P00998,postgresA,9.005,P00333,0.0
P00999,postgresC,3.09,P00333,0.0
P01000,postgresA,2.411,P00333,0.0
P01001,postgresA,0.78,P00334,0.0
P01002,postgresA,4.807,P00334,0.0
P01003,postgresC,8.981,P00334,0.0
P01004,postgresB,6.136,P00335,0.0
P01005,postgresA,6.829,P00335,0.0
P01006,postgresB,6.417,P00335,0.0
P01007,postgresC,9.472,P00336,0.0
P01008,postgresB,5.054,P00336,0.0
P01009,postgresC,5.223,P00336,0.0
P01010,postgresB,5.009,P00337,0.0
P01011,postgresB,3.831,P00337,0.0
P01012,postgresC,4.04,P00337,0.0
P01013,postgresC,9.836,P00338,0.0
P01014,postgresC,3.916,P00338,0.0
P01015,postgresC,0.53,P00338,0.0
P01016,postgresA,6.87,P00339,0.0
P01017,postgresB,6.447,P00339,0.0
P01018,postgresA,6.51,P00339,0.0
P01019,postgresC,0.86,P00340,0.0
P01020,postgresC,2.391,P00340,0.0
P01021,postgresB,9.482,P00340,0.0
P01022,postgresC,1.916,P00341,0.0
P01023,postgresA,9.372,P00341,0.0
P01024,postgresB,7.89,P00341,0.0
P01025,postgresA,9.381,P00342,0.0
P01026,postgresB,8.978,P00342,0.0
P01027,postgresB,5.003,P00342,0.0
P01028,postgresB,9.708,P00343,0.0
P01029,postgresB,9.7,P00343,0.0
P01030,postgresC,4.45,P00343,0.0
P01031,postgresA,7.01,P00344,0.0
P01032,postgresB,7.599,P00344,0.0
P01033,postgresB,3.62,P00344,0.0
P01034,postgresC,7.722,P00345,0.0
P01035,postgresB,9.097,P00345,0.0
P01036,postgresB,7.609,P00345,0.0
P01037,postgresB,3.502,P00346,0.0
P01038,postgresB,9.98,P00346,0.0
P01039,postgresA,3.86,P00346,0.0
P01040,postgresC,3.875,P00347,0.0
P01041,postgresA,3.307,P00347,0.0
P01042,postgresA,6.383,P00347,0.0
P01043,postgresA,8.383,P00348,0.0
P01044,postgresB,8.721,P00348,0.0
P01045,postgresB,6.38,P00348,0.0
P01046,postgresC,5.395,P00349,0.0
P01047,postgresB,0.692,P00349,0.0
P01048,postgresA,6.716,P00349,0.0
P01049,postgresC,1.097,P00350,0.0
P01050,postgresB,5.631,P00350,0.0
P01051,postgresB,5.203,P00350,0.0
P01052,postgresC,1.758,P00351,0.0
P01053,postgresA,0.474,P00351,0.0
P01054,postgresA,6.421,P00351,0.0
P01055,postgresA,6.402,P00352,0.0
P01056,postgresC,9.525,P00352,0.0
P01057,postgresB,2.748,P00352,0.0
P01058,postgresA,5.472,P00353,0.0
P01059,postgresC,3.806,P00353,0.0
P01060,postgresC,2.794,P00353,0.0
P01061,postgresB,7.279,P00354,0.0
P01062,postgresB,6.182,P00354,0.0
P01063,postgresA,2.266,P00354,0.0
P01064,postgresA,0.019,P00355,0.0
P01065,postgresC,2.787,P00355,0.0
P01066,postgresC,1.778,P00355,0.0
P01067,postgresB,3.277,P00356,0.0
P01068,postgresB,4.501,P00356,0.0
P01069,postgresC,1.994,P00356,0.0
P01070,postgresA,9.501,P00357,0.0
P01071,postgresC,6.73,P00357,0.0
P01072,postgresC,1.658,P00357,0.0
P01073,postgresC,5.158,P00358,0.0
P01074,postgresC,9.768,P00358,0.0
P01075,postgresB,5.802,P00358,0.0
P01076,postgresA,6.849,P00359,0.0
P01077,postgresC,7.06,P00359,0.0
P01078,postgresA,3.051,P00359,0.0
P01079,postgresB,4.162,P00360,0.0
P01080,postgresB,8.543,P00360,0.0
P01081,postgresB,5.909,P00360,0.0
P01082,postgresA,8.82,P00361,0.0
P01083,postgresC,5.915,P00361,0.0
P01084,postgresC,2.653,P00361,0.0
P01085,postgresC,4.769,P00362,0.0
P01086,postgresB,7.126,P00362,0.0
P01087,postgresA,4.539,P00362,0.0
P01088,postgresC,3.779,P00363,0.0
P01089,postgresA,2.341,P00363,0.0
P01090,postgresB,8.528,P00363,0.0
P01091,postgresB,0.06,P00364,0.0
P01092,postgresB,5.091,P00364,0.0
P01093,postgresA,3.57,P00364,0.0
P01094,postgresB,8.757,P00365,0.0
P01095,postgresC,8.559,P00365,0.0
P01096,postgresB,6.173,P00365,0.0
P01097,postgresB,7.347,P00366,0.0
P01098,postgresB,9.391,P00366,0.0
P01099,postgresC,8.187,P00366,0.0
P01100,postgresB,1.411,P00367,0.0
P01101,postgresB,3.193,P00367,0.0
P01102,postgresA,6.673,P00367,0.0
P01103,postgresC,8.632,P00368,0.0
P01104,postgresA,8.586,P00368,0.0
P01105,postgresB,6.627,P00368,0.0
P01106,postgresB,2.789,P00369,0.0
P01107,postgresA,6.1,P00369,0.0
P01108,postgresB,8.203,P00369,0.0
P01109,postgresA,4.304,P00370,0.0
P01110,postgresA,4.311,P00370,0.0
P01111,postgresC,6.015,P00370,0.0
P01112,postgresC,5.604,P00371,0.0
P01113,postgresA,8.039,P00371,0.0
P01114,postgresA,6.501,P00371,0.0
P01115,postgresC,6.381,P00372,0.0
P01116,postgresC,8.835,P00372,0.0
P01117,postgresB,2.023,P00372,0.0
P01118,postgresA,5.059,P00373,0.0
P01119,postgresA,0.742,P00373,0.0
P01120,postgresC,9.055,P00373,0.0
P01121,postgresC,7.733,P00374,0.0
P01122,postgresB,2.264,P00374,0.0
P01123,postgresB,7.03,P00374,0.0
P01124,postgresB,0.828,P00375,0.0
P01125,postgresA,4.853,P00375,0.0
P01126,postgresB,5.617,P00375,0.0
P01127,postgresB,9.569,P00376,0.0
P01128,postgresA,9.623,P00376,0.0
P01129,postgresA,3.565,P00376,0.0
P01130,postgresA,2.621,P00377,0.0
P01131,postgresB,2.021,P00377,0.0
P01132,postgresB,7.928,P00377,0.0
P01133,postgresC,9.931,P00378,0.0
P01134,postgresB,4.515,P00378,0.0
P01135,postgresA,8.709,P00378,0.0
P01136,postgresC,5.942,P00379,0.0
P01137,postgresC,0.821,P00379,0.0
P01138,postgresA,4.154,P00379,0.0
P01139,postgresB,1.318,P00380,0.0
P01140,postgresA,0.952,P00380,0.0
P01141,postgresB,2.14,P00380,0.0
P01142,postgresA,5.658,P00381,0.0
P01143,postgresB,6.493,P00381,0.0
P01144,postgresA,9.166,P00381,0.0
P01145,postgresA,3.905,P00382,0.0
P01146,postgresC,0.618,P00382,0.0
P01147,postgresA,4.628,P00382,0.0
P01148,postgresA,5.152,P00383,0.0
P01149,postgresB,5.392,P00383,0.0
P01150,postgresB,6.956,P00383,0.0
P01151,postgresC,2.425,P00384,0.0
P01152,postgresC,4.874,P00384,0.0
P01153,postgresC,1.471,P00384,0.0
P01154,postgresA,0.795,P00385,0.0
P01155,postgresB,5.736,P00385,0.0
P01156,postgresB,1.594,P00385,0.0
P01157,postgresA,2.18,P00386,0.0
P01158,postgresB,7.453,P00386,0.0
P01159,postgresC,9.381,P00386,0.0
P01160,postgresA,2.22,P00387,0.0
P01161,postgresC,0.818,P00387,0.0
P01162,postgresB,9.785,P00387,0.0
P01163,postgresB,6.981,P00388,0.0
P01164,postgresB,7.281,P00388,0.0
P01165,postgresC,9.982,P00388,0.0
P01166,postgresB,7.451,P00389,0.0
P01167,postgresC,6.121,P00389,0.0
P01168,postgresB,5.862,P00389,0.0
P01169,postgresC,7.935,P00390,0.0
P01170,postgresC,2.973,P00390,0.0
P01171,postgresB,4.944,P00390,0.0
P01172,postgresB,3.849,P00391,0.0
P01173,postgresC,6.306,P00391,0.0
P01174,postgresB,1.35,P00391,0.0
P01175,postgresA,7.061,P00392,0.0
P01176,postgresA,5.92,P00392,0.0
P01177,postgresB,2.922,P00392,0.0
P01178,postgresC,4.05,P00393,0.0
P01179,postgresA,1.491,P00393,0.0
P01180,postgresC,5.75,P00393,0.0
P01181,postgresB,7.256,P00394,0.0
P01182,postgresC,2.813,P00394,0.0
P01183,postgresB,0.494,P00394,0.0
P01184,postgresA,1.06,P00395,0.0
P01185,postgresC,3.156,P00395,0.0
P01186,postgresA,1.041,P00395,0.0
P01187,postgresC,7.366,P00396,0.0
P01188,postgresC,4.718,P00396,0.0
P01189,postgresC,4.821,P00396,0.0
P01190,postgresC,1.403,P00397,0.0
P01191,postgresC,3.561,P00397,0.0
P01192,postgresC,2.925,P00397,0.0
P01193,postgresB,2.393,P00398,0.0
P01194,postgresC,3.405,P00398,0.0
P01195,postgresB,5.891,P00398,0.0
P01196,postgresB,3.432,P00399,0.0
P01197,postgresC,3.595,P00399,0.0
P01198,postgresA,6.534,P00399,0.0
P01199,postgresC,5.573,P00400,0.0
P01200,postgresC,7.378,P00400,0.0
P01201,postgresC,4.436,P00400,0.0
P01202,postgresA,6.802,P00401,0.0
P01203,postgresA,9.021,P00401,0.0
P01204,postgresA,6.621,P00401,0.0
P01205,postgresA,3.806,P00402,0.0
P01206,postgresB,0.268,P00402,0.0
P01207,postgresB,7.106,P00402,0.0
P01208,postgresB,3.357,P00403,0.0
P01209,postgresC,7.85,P00403,0.0
P01210,postgresA,1.901,P00403,0.0
P01211,postgresB,6.229,P00404,0.0
P01212,postgresC,6.315,P00404,0.0
P01213,postgresB,0.113,P00404,0.0
P01214,postgresA,3.826,P00405,0.0
P01215,postgresA,7.082,P00405,0.0
P01216,postgresA,9.157,P00405,0.0
P01217,postgresA,5.362,P00406,0.0
P01218,postgresB,7.512,P00406,0.0
P01219,postgresA,6.79,P00406,0.0
P01220,postgresC,5.937,P00407,0.0
P01221,postgresA,2.637,P00407,0.0
P01222,postgresC,5.719,P00407,0.0
P01223,postgresC,1.434,P00408,0.0
P01224,postgresA,0.739,P00408,0.0
P01225,postgresB,9.337,P00408,0.0
P01226,postgresB,9.89,P00409,0.0
P01227,postgresA,0.386,P00409,0.0
P01228,postgresA,4.963,P00409,0.0
P01229,postgresA,3.97,P00410,0.0
P01230,postgresC,1.961,P00410,0.0
P01231,postgresB,2.104,P00410,0.0
P01232,postgresB,4.023,P00411,0.0
P01233,postgresB,0.392,P00411,0.0
P01234,postgresA,5.897,P00411,0.0
P01235,postgresC,6.83,P00412,0.0
P01236,postgresC,3.335,P00412,0.0
P01237,postgresC,0.09,P00412,0.0
P01238,postgresA,5.209,P00413,0.0
P01239,postgresB,7.244,P00413,0.0
P01240,postgresB,5.159,P00413,0.0
P01241,postgresC,0.085,P00414,0.0
P01242,postgresA,0.81,P00414,0.0
P01243,postgresB,3.005,P00414,0.0
P01244,postgresC,8.881,P00415,0.0
P01245,postgresC,0.435,P00415,0.0
P01246,postgresB,3.862,P00415,0.0
P01247,postgresC,7.441,P00416,0.0
P01248,postgresC,9.023,P00416,0.0
P01249,postgresC,9.918,P00416,0.0
P01250,postgresC,0.84,P00417,0.0
P01251,postgresC,8.295,P00417,0.0
P01252,postgresB,3.634,P00417,0.0
P01253,postgresB,2.955,P00418,0.0
P01254,postgresC,8.353,P00418,0.0
P01255,postgresB,9.794,P00418,0.0
P01256,postgresA,0.389,P00419,0.0
P01257,postgresC,0.171,P00419,0.0
P01258,postgresC,9.765,P00419,0.0
P01259,postgresA,7.415,P00420,0.0
P01260,postgresA,1.727,P00420,0.0
P01261,postgresC,3.852,P00420,0.0
P01262,postgresA,6.472,P00421,0.0
P01263,postgresA,8.184,P00421,0.0
P01264,postgresB,2.217,P00421,0.0
P01265,postgresB,8.913,P00422,0.0
P01266,postgresC,9.908,P00422,0.0
P01267,postgresA,6.395,P00422,0.0
P01268,postgresB,3.488,P00423,0.0
P01269,postgresC,4.427,P00423,0.0
P01270,postgresB,9.901,P00423,0.0
P01271,postgresB,1.642,P00424,0.0
P01272,postgresB,3.178,P00424,0.0
P01273,postgresA,5.756,P00424,0.0
P01274,postgresB,1.166,P00425,0.0
P01275,postgresC,1.284,P00425,0.0
P01276,postgresA,8.124,P00425,0.0
P01277,postgresA,4.501,P00426,0.0
P01278,postgresB,3.366,P00426,0.0
P01279,postgresB,3.823,P00426,0.0
P01280,postgresB,1.708,P00427,0.0
P01281,postgresA,5.174,P00427,0.0
P01282,postgresB,2.631,P00427,0.0
P01283,postgresC,4.192,P00428,0.0
P01284,postgresC,9.097,P00428,0.0
P01285,postgresB,7.735,P00428,0.0
P01286,postgresC,1.863,P00429,0.0
P01287,postgresC,0.454,P00429,0.0
P01288,postgresA,6.301,P00429,0.0
P01289,postgresB,6.27,P00430,0.0
