partsid,totalcfp
P02275,78.633
P02276,52.241
P02277,67.275
P02278,58.724
P02279,66.707
P02280,58.551
P02281,69.484
P02282,65.984
P02283,46.225
P02285,64.807
P02286,55.446
P02287,57.602
P02288,74.178
P02289,48.064
P02290,63.397
P02291,63.915
P02292,64.077
P02293,58.287
P02294,60.393
P02296,67.266
P02297,63.063
P02298,53.236
P02299,59.477
P02300,62.694
P02301,50.386
P02302,55.191
P02303,46.692
P02304,65.744
P02305,66.735
P02307,63.048
P02308,68.932
P02309,54.085
P02310,62.387
P02311,61.308
P02312,59.490
P02313,56.392
P02314,68.996
P02315,64.113
P02316,61.317
P02318,63.709
P02319,60.960
P02320,58.224
P02321,73.564
P02322,61.708
P02323,46.208
P02324,40.342
P02325,63.381
P02326,69.273
P02327,66.666
P02329,74.056
P02330,71.174
P02331,63.388
P02332,70.348
P02333,85.467
P02334,60.388
P02335,55.737
P02336,70.200
P02337,66.175
P08137,20.127
P08138,21.809
P08139,24.791
P08140,17.655
P08141,20.304
P08149,14.487
P08160,10.401
P08171,19.133
P08182,7.362
P08193,23.186
P08204,20.247
P08215,14.853
P08226,14.873
P08237,12.467
P08248,15.092
P08258,21.115
P08259,30.307
P08260,24.634
P08261,17.690
P08262,22.048
P08263,25.489
P08264,16.804
P08265,27.458
P08266,22.076
P08267,12.904
P08268,31.991
P08269,7.964
P08270,17.310
P08271,20.679
P08272,20.319
P08273,28.099
P08274,32.785
P08275,16.008
P08276,28.372
P08277,21.770
P08278,11.569
P08279,17.616
P08280,18.568
P08281,15.221
P08282,16.201
P08283,7.940
P08284,10.964
P08285,19.998
P08286,15.861
P08287,23.763
P08288,18.491
P08289,14.623
P08290,14.825
P08291,23.080
P08292,8.050
P08293,20.003
P08294,23.067
P08295,26.783
P08296,10.343
P08297,15.134
P08298,23.632
P08299,18.504
P08300,21.473
P08301,22.370
P08302,17.031
P08303,19.626
P08304,17.596
P08305,16.834
P08306,15.457
P08307,19.053
P08308,8.824
P08309,14.345
P08310,23.058
P08311,17.445
P02407,84.112
P02408,52.018
P02409,81.106
P02410,65.221
P02411,64.648
P02412,71.635
P02413,62.388
P02415,61.336
P02416,54.864
P02417,64.563
P02418,43.472
P02419,85.921
P02420,61.410
P02421,57.505
P02422,41.985
P02423,72.328
P02424,52.921
P02426,56.020
P02427,68.808
P02428,57.234
P02429,76.994
P02430,46.993
P02431,69.760
P02432,53.823
P02433,71.737
P02434,63.506
P02435,71.410
P02437,61.082
P02438,50.998
P02439,72.659
P02440,77.991
P02441,72.890
P02442,65.051
P02443,70.078
P02444,71.775
P02445,73.221
P02446,52.800
P02448,61.724
P02449,51.440
P02450,72.062
P02451,60.054
P02452,62.260
P02453,60.922
P02454,63.283
P02455,64.569
P02456,52.708
P02457,73.512
P02459,76.973
P02460,46.023
P02461,54.773
P02462,67.817
P02463,53.978
P02464,62.849
P02465,65.332
P02466,82.932
P02467,67.556
P02468,68.353
P02470,81.725
P02471,73.682
P02472,87.924
P02473,36.070
P02474,60.069
P02475,68.414
P02476,90.961
P02477,61.689
P02478,65.509
P02479,66.315
P02481,65.912
P02482,75.151
P02483,59.480
P02484,56.382
P02485,80.944
P02486,78.200
P02487,53.291
P02488,65.239
P02489,61.416
P02490,58.249
P02492,52.748
P02493,67.991
P02494,61.438
P02495,76.206
P02496,61.391
P02497,69.128
P02498,64.516
P02499,80.711
P02500,52.320
P02501,81.728
P02503,58.440
P02504,43.849
P02505,49.436
P02506,70.865
P02507,61.961
P02508,64.148
P02509,42.809
P02510,54.802
P02511,48.007
P02512,59.731
P02514,60.788
P02515,76.265
P02516,73.716
P02517,65.830
P02518,64.484
P02519,75.151
P02520,92.088
P02521,104.125
P02522,70.068
P02592,85.005
P02593,59.408
P02594,54.459
P02595,77.190
P02596,75.955
P02597,54.413
P02598,75.100
P02600,78.019
P02601,88.674
P02602,58.791
P02603,58.135
P02604,67.271
P02605,64.037
P02606,64.712
P02607,46.159
P02608,76.162
P02609,89.418
P02611,76.114
P02612,54.532
P02613,49.997
P02614,73.566
P02615,74.346
P02616,71.755
P02617,69.675
P02618,61.551
P02619,50.261
P02620,58.327
P02622,67.606
P02623,52.154
P02624,69.656
P02625,70.680
P02626,69.883
P02627,71.115
P02628,68.843
P02629,66.404
P02630,60.919
P02631,63.881
P02633,54.077
P02634,72.569
P02635,54.198
P02636,58.767
P02637,65.171
P02638,74.400
P02639,56.650
P02640,59.718
P02641,75.201
P02642,72.737
P02644,52.020
P02645,68.939
P02646,76.902
P02647,57.818
P02648,80.409
P02649,51.612
P02650,67.759
P02651,66.457
P02652,71.684
P02653,63.266
P02655,73.438
P02656,55.875
P02657,65.075
P02658,66.551
P02659,66.855
P02660,58.161
P02661,90.904
P02662,59.294
P02663,68.381
P02664,88.728
P02666,59.653
P02667,67.301
P02668,63.621
P02669,70.929
P02670,51.678
P02671,79.832
P02672,61.803
P02673,78.301
P02674,81.387
P02675,81.974
P02677,67.564
P02678,67.278
P02679,62.551
P02680,77.905
P02681,60.691
P02682,76.263
P02683,73.715
P02684,59.828
P02685,66.096
P02686,69.573
P02688,65.341
P02689,80.202
P02690,67.684
P02691,61.360
P02692,79.511
P02693,55.868
P02694,72.137
P02695,40.798
P02696,60.232
P02697,68.713
P02699,71.082
P02700,63.737
P02701,65.883
P02702,59.882
P02703,58.459
P02704,78.183
P02705,58.899
P02706,53.361
P02707,74.329
P08312,20.165
P08313,29.141
P08314,16.737
P08315,23.626
P08316,16.523
P08317,13.641
P08318,12.685
P08319,14.183
P08320,16.084
P08321,24.648
P08322,12.100
P08323,33.868
P08324,18.193
P08325,16.176
P08326,20.073
P08334,16.201
P08345,23.554
P08356,15.801
P08367,17.380
P08378,18.440
P08389,17.071
P08400,16.256
P08411,13.716
P08422,26.423
P08433,19.492
P08443,14.642
P08444,17.693
P08445,16.958
P08446,29.471
P08447,26.838
P08448,12.602
P08449,18.943
P08450,20.659
P08451,24.483
P08452,22.610
P08453,27.728
P08454,22.142
P08455,21.531
P08456,19.427
P08457,26.225
P08458,20.560
P08459,16.960
P08460,20.951
P08461,21.324
P08462,24.698
P08463,20.155
P08464,20.238
P08465,12.230
P08466,12.235
P08467,14.892
P08468,18.295
P08469,23.435
P08470,23.063
P08471,21.283
P08472,16.728
P08473,23.715
P08474,28.828
P08475,23.692
P08476,26.336
P08477,16.854
P08478,27.794
P08479,18.565
P08480,16.679
P08481,20.606
P08482,25.862
P08483,19.268
P08484,30.350
P08485,25.227
P08486,22.143
P02777,65.819
P02778,46.675
P02779,48.482
P02780,84.105
P02781,80.250
P02782,68.762
P02783,73.510
P02785,86.219
P02786,72.946
P02787,75.787
P02788,65.212
P02789,62.009
P02790,55.204
P02791,66.765
P02792,50.467
P02793,56.859
P02794,70.729
P02796,53.530
P02797,51.594
P02798,62.099
P02799,76.526
P02800,54.910
P02801,49.214
P02802,70.891
P02803,57.924
P02804,63.320
P02805,60.663
P02807,68.928
P02808,76.007
P02809,51.655
P02810,61.516
P02811,65.749
P02812,63.731
P02813,35.931
P02814,46.359
P02815,72.348
P02816,61.385
P02818,80.506
P02819,67.897
P02820,61.630
P02821,68.290
P02822,43.345
P02823,66.741
P02824,65.962
P02825,81.988
P02826,70.687
P02827,72.479
P02829,56.175
P02830,64.777
P02831,29.093
P02832,41.053
P02833,58.276
P02834,71.963
P02835,56.832
P02836,65.338
P02837,56.773
P02838,62.677
P02840,86.285
P02841,60.865
P02842,58.877
P02843,56.394
P02844,57.877
P02845,57.069
P02846,81.233
P02847,75.744
P02848,74.142
P02849,55.597
P02851,64.057
P02852,84.007
P02853,71.434
P02854,41.393
P02855,68.796
P02856,68.293
P02857,68.277
P02858,64.385
P02859,63.808
P02860,68.080
P02862,50.637
P02863,67.649
P02864,80.383
P02865,81.761
P02866,67.176
P02867,49.809
P02868,58.373
P02869,78.031
P02870,57.922
P02871,69.357
P02873,60.809
P02874,72.825
P02875,49.986
P02876,65.961
P02877,73.167
P02878,73.457
P02879,69.869
P02880,71.014
P02881,45.062
P02882,52.838
P02884,57.955
P02885,71.327
P02886,63.274
P02887,81.944
P02888,53.146
P02889,66.090
P02890,67.533
P02891,66.139
P02892,56.329
P02962,50.231
P02963,55.465
P02964,42.662
P02965,57.246
P02966,81.664
P02967,63.630
P02968,49.680
P02970,80.288
P02971,55.955
P02972,77.698
P02973,83.870
P02974,48.222
P02975,78.781
P02976,55.927
P02977,74.362
P02978,59.824
P02979,54.885
P02981,72.582
P02982,53.470
P02983,60.147
P02984,53.881
P02985,71.978
P02986,50.804
P02987,71.611
P02988,75.125
P02989,23.265
P02990,66.109
P02992,72.915
P02993,94.456
P02994,68.525
P02995,55.050
P02996,58.740
P02997,65.968
P02998,61.188
P02999,37.617
P03000,70.059
P03001,67.657
P03003,73.882
P03004,73.990
P03005,66.393
P03006,69.202
P03007,84.224
P03008,75.386
P03009,68.139
P03010,75.307
P03011,60.555
P03012,63.422
P03014,51.516
P03015,71.183
P03016,60.886
P03017,73.115
P03018,57.096
P03019,59.205
P03020,81.323
P03021,72.852
P03022,53.355
P03023,80.462
P03025,66.298
P03026,60.168
P03027,63.097
P03028,70.608
P03029,66.049
P03030,80.470
P03031,67.262
P03032,73.779
P03033,62.009
P03034,66.743
P03036,66.162
P03037,54.345
P03038,71.497
P03039,50.353
P03040,58.886
P03041,49.944
P03042,57.065
P03043,71.416
P03044,61.309
P03045,60.817
P03047,72.309
P03048,67.693
P03049,79.835
P03050,74.949
P03051,87.547
P03052,66.606
P03053,53.455
P03054,48.431
P03055,52.441
P03056,61.273
P03058,72.849
P03059,66.597
P03060,50.101
P03061,54.917
P03062,83.803
P03063,68.497
P03064,84.694
P03065,62.977
P03066,67.335
P03067,72.673
P03069,64.734
P03070,77.263
P03071,64.168
P03072,54.133
P03073,75.628
P03074,79.981
P03075,60.037
P03076,67.884
P03077,44.909
P08487,21.608
P08488,11.751
P08489,20.197
P08490,24.514
P08491,16.645
P08492,5.580
P08493,14.248
P08494,9.192
P08495,11.833
P08496,17.057
P08497,6.181
P08498,13.812
P08499,25.208
P08500,13.643
P08501,21.082
P08502,28.544
P08503,16.840
P08504,24.057
P08505,14.600
P08506,16.173
P08507,19.689
P08508,25.713
P08509,18.047
P08510,8.498
P08511,26.704
P08519,26.414
P08530,15.715
P08541,18.982
P08552,20.698
P08563,16.362
P08574,20.766
P08585,10.391
P08596,27.208
P08607,27.324
P08618,15.896
P08628,15.379
P08629,24.570
P08630,18.705
P08631,25.817
P08632,23.676
P08633,21.281
P08634,19.554
P08635,29.967
P08636,28.332
P08637,21.102
P08638,18.046
P08639,23.833
P08640,22.012
P08641,22.559
P08642,12.464
P08643,14.316
P08644,14.949
P08645,19.101
P08646,9.901
P08647,23.516
P08648,15.753
P08649,16.514
P08650,29.319
P08651,15.084
P08652,22.957
P08653,18.220
P08654,29.186
P08655,22.112
P08656,13.923
P08657,21.947
P08658,14.457
P08659,20.070
P08660,22.135
P08661,25.623
P03147,71.630
P03148,76.237
P03149,61.154
P03150,50.710
P03151,78.906
P03152,51.875
P03153,80.658
P03155,51.916
P03156,58.004
P03157,63.082
P03158,66.034
P03159,39.138
P03160,56.852
P03161,76.619
P03162,62.702
P03163,63.901
P03164,75.497
P03166,64.256
P03167,70.563
P03168,54.034
P03169,67.296
P03170,55.959
P03171,64.933
P03172,63.901
P03173,59.583
P03174,57.919
P03175,52.075
P03177,66.987
P03178,79.876
P03179,81.971
P03180,65.436
P03181,75.109
P03182,67.856
P03183,74.673
P03184,65.697
P03185,76.400
P03186,82.715
P03188,74.204
P03189,66.357
P03190,69.043
P03191,74.445
P03192,54.656
P03193,62.097
P03194,79.601
P03195,52.047
P03196,81.835
P03197,54.894
P03199,55.085
P03200,68.765
P03201,70.391
P03202,62.741
P03203,75.765
P03204,84.677
P03205,67.176
P03206,68.323
P03207,63.870
P03208,63.320
P03210,55.240
P03211,60.005
P03212,74.051
P03213,72.362
P03214,70.571
P03215,58.293
P03216,74.978
P03217,68.618
P03218,56.614
P03219,80.103
P03221,76.646
P03222,71.849
P03223,54.097
P03224,82.034
P03225,57.720
P03226,60.236
P03227,52.705
P03228,65.164
P03229,73.239
P03230,74.093
P03232,79.510
P03233,77.974
P03234,71.896
P03235,62.265
P03236,54.045
P03237,49.931
P03238,57.031
P03239,69.062
P03240,54.475
P03241,69.245
P03243,69.072
P03244,56.793
P03245,68.358
P03246,78.844
P03247,63.496
P03248,71.488
P03249,63.236
P03250,44.605
P03251,59.686
P03252,87.159
P03254,49.828
P03255,83.264
P03256,61.271
P03257,74.382
P03258,46.965
P03259,66.977
P03260,85.055
P03261,69.968
P03262,72.699
P03332,76.356
P03333,60.689
P03334,17.560
P03335,22.535
P03336,15.946
P03337,24.047
P03338,23.828
P03340,20.409
P03341,21.895
P03342,28.613
P03343,20.259
P03344,20.555
P03345,9.069
P03346,14.522
P03347,14.579
P03348,16.941
P03349,6.555
P03351,22.680
P03352,7.986
P03353,12.381
P03354,22.019
P03355,17.621
P03356,24.170
P03357,18.732
P03358,7.775
P03359,22.308
P03360,30.340
P03362,24.076
P03363,23.737
P03364,20.636
P03365,25.086
P03366,9.439
P03367,24.564
P03368,15.020
P03369,20.300
P03370,16.173
P03371,14.478
P03373,14.875
P03374,18.857
P03375,27.248
P03376,19.003
P03377,18.994
P03378,18.734
P03379,11.839
P03380,12.106
P03381,22.161
P03382,18.786
P03384,23.292
P03385,21.960
P03386,23.665
P03387,7.671
P03388,24.766
P03389,12.415
P03390,19.385
P03391,17.693
P03392,18.415
P03393,25.116
P03395,14.802
P03396,16.699
P03397,13.984
P03398,23.764
P03399,30.357
P03400,17.469
P03401,26.564
P03402,20.008
P03403,10.980
P03404,17.240
P03406,23.040
P03407,28.999
P03408,17.763
P03409,20.280
P03410,20.848
P03411,17.712
P03412,31.932
P03413,11.937
P03414,14.359
P03415,14.489
P03417,18.971
P03418,15.783
P03419,19.381
P03420,18.820
P03421,18.398
P03422,21.062
P03423,21.557
P03424,21.766
P03425,21.665
P03426,24.687
P03428,23.489
P03429,34.988
P03430,20.244
P03431,5.950
P03432,23.942
P03433,20.826
P03434,8.348
P03435,14.891
P03436,24.792
P03437,12.792
P03439,11.111
P03440,20.759
P03441,15.210
P03442,18.719
P03443,21.979
P03444,23.088
P03445,25.959
P03446,27.573
P03447,12.132
P08662,25.381
P08663,17.174
P08664,15.303
P08665,16.344
P08666,22.112
P08667,23.180
P08668,20.023
P08669,24.241
P08670,21.815
P08671,21.196
P08672,6.998
P08673,18.647
P08674,33.327
P08675,18.848
P08676,11.954
P08677,23.232
P08678,16.047
P08679,16.313
P08680,29.535
P08681,22.365
P08682,15.226
P08683,18.799
P08684,23.074
P08685,29.390
P08686,16.818
P08687,24.751
P08688,20.924
P08689,16.808
P08690,28.690
P08691,26.079
P08692,30.045
P08693,22.082
P08694,17.573
P08695,24.924
P08696,25.034
P08704,19.846
P08715,28.300
P08726,21.517
P08737,19.484
P08748,19.380
P08759,22.913
P08770,27.180
P08781,19.101
P08792,32.046
P08803,19.804
P08813,20.777
P08814,19.961
P08815,17.138
P08816,22.950
P08817,29.753
P08818,9.881
P08819,25.246
P08820,20.695
P08821,18.996
P08822,20.904
P03517,24.364
P03518,16.674
P03519,18.543
P03520,14.633
P03521,11.821
P03522,19.878
P03523,17.375
P03525,17.053
P03526,20.889
P03527,19.115
P03528,19.337
P03529,7.145
P03530,22.794
P03531,27.817
P03532,10.063
P03533,15.040
P03534,13.173
P03536,25.788
P03537,11.777
P03538,20.182
P03539,19.961
P03540,30.405
P03541,34.513
P03542,27.199
P03543,16.180
P03544,18.652
P03545,29.185
P03547,18.141
P03548,27.240
P03549,15.937
P03550,26.608
P03551,26.704
P03552,16.043
P03553,24.053
P03554,31.650
P03555,34.600
P03556,29.261
P03558,22.388
P03559,15.048
P03560,20.786
P03561,20.547
P03562,24.375
P03563,17.763
P03564,21.482
P03565,9.187
P03566,13.263
P03567,15.785
P03569,26.567
P03570,15.438
P03571,17.435
P03572,17.690
P03573,18.032
P03574,17.018
P03575,12.060
P03576,22.379
P03577,29.976
P03578,25.328
P03580,23.857
P03581,21.463
P03582,22.367
P03583,24.927
P03584,13.242
P03585,20.861
P03586,19.406
P03587,23.093
P03588,21.804
P03589,17.213
P03591,29.931
P03592,21.710
P03593,24.750
P03594,11.013
P03595,18.862
P03596,18.296
P03597,16.306
P03598,28.287
P03599,18.663
P03600,19.642
P03602,20.335
P03603,21.272
P03604,21.107
P03605,16.325
P03606,17.399
P03607,19.468
P03608,13.488
P03609,15.178
P03610,23.592
P03611,20.433
P03613,11.160
P03614,13.999
P03615,26.755
P03616,15.687
P03617,21.263
P03618,18.060
P03619,28.912
P03620,14.842
P03621,10.283
P03622,18.494
P03624,14.303
P03625,33.502
P03626,22.525
P03627,26.412
P03628,17.338
P03629,25.264
P03630,27.405
P03631,19.721
P03632,23.627
P03702,12.025
P03703,12.418
P03704,25.022
P03705,32.578
P03706,17.177
P03707,23.967
P03708,17.925
P03710,24.223
P03711,23.098
P03712,15.931
P03713,21.910
P03714,12.628
P03715,27.710
P03716,24.242
P03717,16.857
P03718,21.580
P03719,18.738
P03721,14.931
P03722,11.655
P03723,24.609
P03724,23.900
P03725,23.286
P03726,31.492
P03727,19.594
P03728,20.135
P03729,12.693
P03730,31.656
P03732,24.271
P03733,27.724
P03734,14.427
P03735,20.914
P03736,18.690
P03737,13.148
P03738,19.123
P03739,19.468
P03740,21.896
P03741,8.103
P03743,25.149
P03744,14.107
P03745,12.652
P03746,16.769
P03747,19.095
P03748,16.656
P03749,18.860
P03750,21.032
P03751,22.226
P03752,25.679
P03754,13.944
P03755,11.264
P03756,17.476
P03757,19.851
P03758,20.361
P03759,16.157
P03760,33.037
P03761,24.670
P03762,13.398
P03763,17.005
P03765,20.537
P03766,27.674
P03767,20.657
P03768,18.588
P03769,17.142
P03770,23.108
P03771,27.639
P03772,18.510
P03773,19.635
P03774,23.759
P03776,15.394
P03777,28.270
P03778,25.292
P03779,10.549
P03780,24.062
P03781,6.468
P03782,22.964
P03783,17.076
P03784,12.605
P03785,24.712
P03787,15.954
P03788,22.041
P03789,30.590
P03790,17.775
P03791,9.966
P03792,9.250
P03793,30.475
P03794,24.507
P03795,25.905
P03796,19.883
P03798,17.220
P03799,21.641
P03800,18.891
P03801,22.275
P03802,28.947
P03803,16.773
P03804,26.896
P03805,15.041
P03806,16.730
P03807,27.787
P03809,21.953
P03810,21.072
P03811,27.136
P03812,23.819
P03813,17.445
P03814,24.207
P03815,12.468
P03816,15.533
P03817,21.031
P08823,18.133
P08824,16.814
P08825,26.525
P08826,21.156
P08827,16.060
P08828,19.424
P08829,15.487
P08830,30.373
P08831,17.077
P08832,30.747
P08833,27.909
P08834,20.935
P08835,18.012
P08836,16.849
P08837,24.076
P08838,15.461
P08839,18.844
P08840,29.269
P08841,20.463
P08842,21.921
P08843,17.524
P08844,9.779
P08845,24.166
P08846,26.354
P08847,21.648
P08848,31.448
P08849,22.947
P08850,23.529
P08851,27.446
P08852,23.985
P08853,15.609
P08854,18.614
P08855,11.239
P08856,20.928
P08857,12.154
P08858,22.432
P08859,26.767
P08860,7.087
P08861,15.421
P08862,20.193
P08863,16.832
P08864,16.313
P08865,17.893
P08866,22.132
P08867,20.822
P08868,24.296
P08869,28.357
P08870,24.875
P08871,25.684
P08872,17.626
